state,date,previous_day_admission_adult_covid_confirmed,previous_day_admission_pediatric_covid_confirmed
VA,2020-07-15,42,4
VI,2020-07-15,2,NA
VT,2020-07-15,7,0
WA,2020-07-15,26,0
WI,2020-07-15,78,1
WV,2020-07-15,8,0
WY,2020-07-15,12,-11
AK,2020-07-14,NA,NA
AL,2020-07-14,NA,NA
AR,2020-07-14,NA,NA
AZ,2020-07-14,49,NA
CA,2020-07-14,NA,NA
CO,2020-07-14,NA,NA
CT,2020-07-14,NA,NA
DC,2020-07-14,NA,NA
DE,2020-07-14,NA,NA
FL,2020-07-14,NA,NA
GA,2020-07-14,0,0
HI,2020-07-14,0,NA
IA,2020-07-14,14,NA
ID,2020-07-14,NA,NA
IL,2020-07-14,NA,NA
IN,2020-07-14,0,NA
KS,2020-07-14,NA,NA
KY,2020-07-14,NA,NA
LA,2020-07-14,157,NA
MA,2020-07-14,22,NA
MD,2020-07-14,NA,NA
ME,2020-07-14,0,0
MI,2020-07-14,NA,NA
MN,2020-07-14,NA,NA
MO,2020-07-14,NA,NA
MS,2020-07-14,0,0
MT,2020-07-14,NA,NA
NC,2020-07-14,NA,NA
ND,2020-07-14,NA,NA
NE,2020-07-14,1,NA
NH,2020-07-14,NA,NA
NJ,2020-07-14,NA,NA
NM,2020-07-14,NA,NA
NV,2020-07-14,NA,NA
NY,2020-07-14,0,0
OH,2020-07-14,NA,NA
OK,2020-07-14,NA,NA
OR,2020-07-14,NA,NA
PA,2020-07-14,0,NA
PR,2020-07-14,0,0
RI,2020-07-14,0,0
SC,2020-07-14,NA,NA
SD,2020-07-14,NA,NA
TN,2020-07-14,104,NA
TX,2020-07-14,NA,NA
UT,2020-07-14,NA,NA
VA,2020-07-14,NA,NA
VI,2020-07-14,2,NA
VT,2020-07-14,NA,NA
WA,2020-07-14,NA,NA
WI,2020-07-14,NA,NA
WV,2020-07-14,NA,NA
WY,2020-07-14,NA,NA
AK,2020-07-13,NA,NA
AL,2020-07-13,NA,NA
AR,2020-07-13,NA,NA
AZ,2020-07-13,24,NA
CA,2020-07-13,NA,NA
CO,2020-07-13,NA,NA
CT,2020-07-13,NA,NA
DC,2020-07-13,NA,NA
DE,2020-07-13,NA,NA
FL,2020-07-13,NA,NA
GA,2020-07-13,0,0
HI,2020-07-13,4,NA
IA,2020-07-13,6,NA
ID,2020-07-13,NA,NA
IL,2020-07-13,NA,NA
IN,2020-07-13,NA,NA
KS,2020-07-13,NA,NA
KY,2020-07-13,NA,NA
LA,2020-07-13,112,NA
MA,2020-07-13,NA,NA
MD,2020-07-13,NA,NA
ME,2020-07-13,0,0
MI,2020-07-13,NA,NA
MN,2020-07-13,NA,NA
MO,2020-07-13,NA,NA
MS,2020-07-13,NA,NA
MT,2020-07-13,NA,NA
NC,2020-07-13,NA,NA
ND,2020-07-13,NA,NA
NE,2020-07-13,0,NA
NH,2020-07-13,NA,NA
NJ,2020-07-13,NA,NA
NM,2020-07-13,NA,NA
NV,2020-07-13,NA,NA
NY,2020-07-13,0,0
OH,2020-07-13,NA,NA
OK,2020-07-13,NA,NA
OR,2020-07-13,NA,NA
PA,2020-07-13,NA,NA
PR,2020-07-13,0,0
RI,2020-07-13,0,0
SC,2020-07-13,NA,NA
SD,2020-07-13,NA,NA
TN,2020-07-13,72,NA
TX,2020-07-13,NA,NA
UT,2020-07-13,NA,NA
VA,2020-07-13,NA,NA
VI,2020-07-13,3,NA
VT,2020-07-13,NA,NA
WA,2020-07-13,NA,NA
WI,2020-07-13,NA,NA
WV,2020-07-13,NA,NA
WY,2020-07-13,NA,NA
AK,2020-07-12,NA,NA
AL,2020-07-12,NA,NA
AR,2020-07-12,NA,NA
AZ,2020-07-12,35,NA
CA,2020-07-12,NA,NA
CO,2020-07-12,NA,NA
CT,2020-07-12,NA,NA
DC,2020-07-12,NA,NA
DE,2020-07-12,NA,NA
FL,2020-07-12,NA,NA
GA,2020-07-12,0,0
HI,2020-07-12,0,NA
IA,2020-07-12,7,NA
ID,2020-07-12,NA,NA
IL,2020-07-12,NA,NA
IN,2020-07-12,NA,NA
KS,2020-07-12,NA,NA
KY,2020-07-12,NA,NA
LA,2020-07-12,129,NA
MA,2020-07-12,NA,NA
MD,2020-07-12,NA,NA
ME,2020-07-12,0,0
MI,2020-07-12,NA,NA
MN,2020-07-12,NA,NA
MO,2020-07-12,NA,NA
MS,2020-07-12,0,0
MT,2020-07-12,NA,NA
NC,2020-07-12,NA,NA
ND,2020-07-12,NA,NA
NE,2020-07-12,0,NA
NH,2020-07-12,NA,NA
NJ,2020-07-12,NA,NA
NM,2020-07-12,NA,NA
NV,2020-07-12,NA,NA
NY,2020-07-12,0,0
OH,2020-07-12,NA,NA
OK,2020-07-12,NA,NA
OR,2020-07-12,NA,NA
PA,2020-07-12,0,NA
PR,2020-07-12,0,0
RI,2020-07-12,0,0
SC,2020-07-12,NA,NA
SD,2020-07-12,NA,NA
TN,2020-07-12,1,NA
TX,2020-07-12,NA,NA
UT,2020-07-12,NA,NA
VA,2020-07-12,NA,NA
VI,2020-07-12,2,NA
VT,2020-07-12,NA,NA
WA,2020-07-12,NA,NA
WI,2020-07-12,NA,NA
WV,2020-07-12,NA,NA
WY,2020-07-12,NA,NA
AK,2020-07-11,NA,NA
AL,2020-07-11,NA,NA
AR,2020-07-11,NA,NA
AZ,2020-07-11,37,NA
CA,2020-07-11,NA,NA
CO,2020-07-11,NA,NA
CT,2020-07-11,NA,NA
DC,2020-07-11,NA,NA
DE,2020-07-11,NA,NA
FL,2020-07-11,NA,NA
GA,2020-07-11,0,0
HI,2020-07-11,4,NA
IA,2020-07-11,8,NA
ID,2020-07-11,NA,NA
IL,2020-07-11,NA,NA
IN,2020-07-11,NA,NA
KS,2020-07-11,NA,NA
KY,2020-07-11,NA,NA
LA,2020-07-11,111,NA
MA,2020-07-11,NA,NA
MD,2020-07-11,NA,NA
ME,2020-07-11,0,0
MI,2020-07-11,NA,NA
MN,2020-07-11,NA,NA
MO,2020-07-11,NA,NA
MS,2020-07-11,0,0
MT,2020-07-11,NA,NA
NC,2020-07-11,NA,NA
ND,2020-07-11,NA,NA
NE,2020-07-11,0,NA
NH,2020-07-11,NA,NA
NJ,2020-07-11,NA,NA
NM,2020-07-11,NA,NA
NV,2020-07-11,NA,NA
NY,2020-07-11,0,0
OH,2020-07-11,NA,NA
OK,2020-07-11,NA,NA
OR,2020-07-11,NA,NA
PA,2020-07-11,NA,NA
PR,2020-07-11,0,0
RI,2020-07-11,0,0
SC,2020-07-11,NA,NA
SD,2020-07-11,NA,NA
TN,2020-07-11,2,NA
TX,2020-07-11,NA,NA
UT,2020-07-11,NA,NA
VA,2020-07-11,NA,NA
VI,2020-07-11,2,NA
VT,2020-07-11,NA,NA
WA,2020-07-11,NA,NA
WI,2020-07-11,NA,NA
WV,2020-07-11,NA,NA
WY,2020-07-11,NA,NA
AK,2020-07-10,NA,NA
AL,2020-07-10,NA,NA
AR,2020-07-10,NA,NA
AZ,2020-07-10,39,NA
CA,2020-07-10,NA,NA
CO,2020-07-10,NA,NA
CT,2020-07-10,NA,NA
DC,2020-07-10,NA,NA
DE,2020-07-10,NA,NA
FL,2020-07-10,NA,NA
GA,2020-07-10,0,0
HI,2020-07-10,0,NA
IA,2020-07-10,7,NA
ID,2020-07-10,NA,NA
IL,2020-07-10,NA,NA
IN,2020-07-10,NA,NA
KS,2020-07-10,NA,NA
KY,2020-07-10,NA,NA
LA,2020-07-10,118,NA
MA,2020-07-10,NA,NA
MD,2020-07-10,NA,NA
ME,2020-07-10,0,0
MI,2020-07-10,0,0
MN,2020-07-10,NA,NA
MO,2020-07-10,NA,NA
MS,2020-07-10,0,0
MT,2020-07-10,NA,NA
NC,2020-07-10,NA,NA
ND,2020-07-10,NA,NA
NE,2020-07-10,0,NA
NH,2020-07-10,NA,NA
NJ,2020-07-10,NA,NA
NM,2020-07-10,NA,NA
NV,2020-07-10,NA,NA
NY,2020-07-10,0,0
OH,2020-07-10,NA,NA
OK,2020-07-10,NA,NA
OR,2020-07-10,NA,NA
PA,2020-07-10,0,NA
PR,2020-07-10,24,0
RI,2020-07-10,0,0
SC,2020-07-10,NA,NA
SD,2020-07-10,NA,NA
TN,2020-07-10,NA,NA
TX,2020-07-10,NA,NA
UT,2020-07-10,NA,NA
VA,2020-07-10,NA,NA
VI,2020-07-10,3,NA
VT,2020-07-10,NA,NA
WA,2020-07-10,NA,NA
WI,2020-07-10,NA,NA
WV,2020-07-10,NA,NA
WY,2020-07-10,NA,NA
AK,2020-07-09,NA,NA
AL,2020-07-09,NA,NA
AR,2020-07-09,NA,NA
AZ,2020-07-09,35,NA
CA,2020-07-09,NA,NA
CO,2020-07-09,NA,NA
CT,2020-07-09,NA,NA
DC,2020-07-09,NA,NA
DE,2020-07-09,NA,NA
FL,2020-07-09,NA,NA
GA,2020-07-09,0,0
HI,2020-07-09,1,NA
IA,2020-07-09,8,NA
ID,2020-07-09,NA,NA
IL,2020-07-09,NA,NA
IN,2020-07-09,NA,NA
KS,2020-07-09,NA,NA
KY,2020-07-09,NA,NA
LA,2020-07-09,88,NA
MA,2020-07-09,NA,NA
MD,2020-07-09,NA,NA
ME,2020-07-09,0,0
MI,2020-07-09,0,0
MN,2020-07-09,NA,NA
MO,2020-07-09,NA,NA
MS,2020-07-09,NA,NA
MT,2020-07-09,NA,NA
NC,2020-07-09,NA,NA
ND,2020-07-09,NA,NA
NE,2020-07-09,2,NA
NH,2020-07-09,NA,NA
NJ,2020-07-09,NA,NA
NM,2020-07-09,NA,NA
NV,2020-07-09,NA,NA
NY,2020-07-09,0,0
OH,2020-07-09,NA,NA
OK,2020-07-09,NA,NA
OR,2020-07-09,NA,NA
PA,2020-07-09,0,NA
PR,2020-07-09,NA,NA
RI,2020-07-09,0,0
SC,2020-07-09,NA,NA
SD,2020-07-09,NA,NA
TN,2020-07-09,NA,NA
TX,2020-07-09,NA,NA
UT,2020-07-09,NA,NA
VA,2020-07-09,NA,NA
VI,2020-07-09,3,NA
VT,2020-07-09,NA,NA
WA,2020-07-09,NA,NA
WI,2020-07-09,NA,NA
WV,2020-07-09,NA,NA
WY,2020-07-09,NA,NA
AK,2020-07-08,NA,NA
AL,2020-07-08,NA,NA
AR,2020-07-08,NA,NA
AZ,2020-07-08,30,NA
CA,2020-07-08,NA,NA
CO,2020-07-08,NA,NA
CT,2020-07-08,NA,NA
DC,2020-07-08,NA,NA
DE,2020-07-08,NA,NA
FL,2020-07-08,NA,NA
GA,2020-07-08,0,0
HI,2020-07-08,0,NA
IA,2020-07-08,12,NA
ID,2020-07-08,NA,NA
IL,2020-07-08,NA,NA
IN,2020-07-08,NA,NA
KS,2020-07-08,NA,NA
KY,2020-07-08,NA,NA
LA,2020-07-08,88,NA
MA,2020-07-08,NA,NA
MD,2020-07-08,NA,NA
ME,2020-07-08,0,0
MI,2020-07-08,0,0
MN,2020-07-08,NA,NA
MO,2020-07-08,NA,NA
MS,2020-07-08,0,0
MT,2020-07-08,NA,NA
NC,2020-07-08,NA,NA
ND,2020-07-08,NA,NA
NE,2020-07-08,0,NA
NH,2020-07-08,NA,NA
NJ,2020-07-08,NA,NA
NM,2020-07-08,NA,NA
NV,2020-07-08,NA,NA
NY,2020-07-08,0,0
OH,2020-07-08,NA,NA
OK,2020-07-08,NA,NA
OR,2020-07-08,NA,NA
PA,2020-07-08,0,NA
PR,2020-07-08,NA,NA
RI,2020-07-08,0,0
SC,2020-07-08,NA,NA
SD,2020-07-08,NA,NA
TN,2020-07-08,NA,NA
TX,2020-07-08,NA,NA
UT,2020-07-08,NA,NA
VA,2020-07-08,NA,NA
VI,2020-07-08,4,NA
VT,2020-07-08,NA,NA
WA,2020-07-08,NA,NA
WI,2020-07-08,NA,NA
WV,2020-07-08,NA,NA
WY,2020-07-08,NA,NA
AK,2020-07-07,NA,NA
AL,2020-07-07,NA,NA
AR,2020-07-07,NA,NA
AZ,2020-07-07,35,NA
CA,2020-07-07,NA,NA
CO,2020-07-07,NA,NA
CT,2020-07-07,NA,NA
DC,2020-07-07,NA,NA
DE,2020-07-07,NA,NA
FL,2020-07-07,NA,NA
GA,2020-07-07,0,0
HI,2020-07-07,2,NA
IA,2020-07-07,4,NA
ID,2020-07-07,NA,NA
IL,2020-07-07,NA,NA
IN,2020-07-07,NA,NA
KS,2020-07-07,NA,NA
KY,2020-07-07,NA,NA
LA,2020-07-07,70,NA
MA,2020-07-07,NA,NA
MD,2020-07-07,NA,NA
ME,2020-07-07,0,0
MI,2020-07-07,0,0
MN,2020-07-07,NA,NA
MO,2020-07-07,NA,NA
MS,2020-07-07,0,0
MT,2020-07-07,NA,NA
NC,2020-07-07,NA,NA
ND,2020-07-07,NA,NA
NE,2020-07-07,0,NA
NH,2020-07-07,NA,NA
NJ,2020-07-07,NA,NA
NM,2020-07-07,NA,NA
NV,2020-07-07,NA,NA
NY,2020-07-07,0,0
OH,2020-07-07,NA,NA
OK,2020-07-07,NA,NA
OR,2020-07-07,NA,NA
PA,2020-07-07,0,NA
PR,2020-07-07,NA,NA
RI,2020-07-07,0,0
SC,2020-07-07,NA,NA
SD,2020-07-07,NA,NA
TN,2020-07-07,NA,NA
TX,2020-07-07,NA,NA
UT,2020-07-07,NA,NA
VA,2020-07-07,NA,NA
VI,2020-07-07,NA,NA
VT,2020-07-07,NA,NA
WA,2020-07-07,NA,NA
WI,2020-07-07,NA,NA
WV,2020-07-07,NA,NA
WY,2020-07-07,NA,NA
AK,2020-07-06,NA,NA
AL,2020-07-06,NA,NA
AR,2020-07-06,NA,NA
AZ,2020-07-06,48,NA
CA,2020-07-06,NA,NA
CO,2020-07-06,NA,NA
CT,2020-07-06,NA,NA
DC,2020-07-06,NA,NA
DE,2020-07-06,NA,NA
FL,2020-07-06,NA,NA
GA,2020-07-06,NA,NA
HI,2020-07-06,0,NA
IA,2020-07-06,7,NA
ID,2020-07-06,NA,NA
IL,2020-07-06,NA,NA
IN,2020-07-06,NA,NA
KS,2020-07-06,NA,NA
KY,2020-07-06,NA,NA
LA,2020-07-06,50,NA
MA,2020-07-06,NA,NA
MD,2020-07-06,NA,NA
ME,2020-07-06,0,0
MI,2020-07-06,0,0
MN,2020-07-06,NA,NA
MO,2020-07-06,NA,NA
MS,2020-07-06,NA,NA
MT,2020-07-06,NA,NA
NC,2020-07-06,NA,NA
ND,2020-07-06,NA,NA
NE,2020-07-06,2,NA
NH,2020-07-06,NA,NA
NJ,2020-07-06,NA,NA
NM,2020-07-06,NA,NA
NV,2020-07-06,NA,NA
NY,2020-07-06,0,0
OH,2020-07-06,NA,NA
OK,2020-07-06,NA,NA
OR,2020-07-06,NA,NA
PA,2020-07-06,0,NA
PR,2020-07-06,NA,NA
RI,2020-07-06,0,0
SC,2020-07-06,NA,NA
SD,2020-07-06,NA,NA
TN,2020-07-06,NA,NA
TX,2020-07-06,NA,NA
UT,2020-07-06,NA,NA
VA,2020-07-06,NA,NA
VI,2020-07-06,NA,NA
VT,2020-07-06,NA,NA
WA,2020-07-06,NA,NA
WI,2020-07-06,NA,NA
WV,2020-07-06,NA,NA
WY,2020-07-06,NA,NA
AK,2020-07-05,NA,NA
AL,2020-07-05,NA,NA
AR,2020-07-05,NA,NA
AZ,2020-07-05,38,NA
CA,2020-07-05,NA,NA
CO,2020-07-05,NA,NA
CT,2020-07-05,NA,NA
DC,2020-07-05,NA,NA
DE,2020-07-05,NA,NA
FL,2020-07-05,NA,NA
GA,2020-07-05,NA,NA
HI,2020-07-05,0,NA
IA,2020-07-05,5,NA
ID,2020-07-05,NA,NA
IL,2020-07-05,NA,NA
IN,2020-07-05,NA,NA
KS,2020-07-05,NA,NA
KY,2020-07-05,NA,NA
LA,2020-07-05,61,NA
MA,2020-07-05,NA,NA
MD,2020-07-05,NA,NA
ME,2020-07-05,0,0
MI,2020-07-05,NA,NA
MN,2020-07-05,NA,NA
MO,2020-07-05,NA,NA
MS,2020-07-05,0,0
MT,2020-07-05,NA,NA
NC,2020-07-05,NA,NA
ND,2020-07-05,NA,NA
NE,2020-07-05,0,NA
NH,2020-07-05,NA,NA
NJ,2020-07-05,NA,NA
NM,2020-07-05,NA,NA
NV,2020-07-05,NA,NA
NY,2020-07-05,0,0
OH,2020-07-05,NA,NA
OK,2020-07-05,NA,NA
OR,2020-07-05,NA,NA
PA,2020-07-05,0,NA
PR,2020-07-05,NA,NA
RI,2020-07-05,0,0
SC,2020-07-05,NA,NA
SD,2020-07-05,NA,NA
TN,2020-07-05,NA,NA
TX,2020-07-05,NA,NA
UT,2020-07-05,NA,NA
VA,2020-07-05,NA,NA
VI,2020-07-05,NA,NA
VT,2020-07-05,NA,NA
WA,2020-07-05,NA,NA
WI,2020-07-05,NA,NA
WV,2020-07-05,NA,NA
WY,2020-07-05,NA,NA
AK,2020-07-04,NA,NA
AL,2020-07-04,NA,NA
AR,2020-07-04,NA,NA
AZ,2020-07-04,18,NA
CA,2020-07-04,NA,NA
CO,2020-07-04,NA,NA
CT,2020-07-04,NA,NA
DC,2020-07-04,NA,NA
DE,2020-07-04,NA,NA
FL,2020-07-04,NA,NA
GA,2020-07-04,NA,NA
HI,2020-07-04,1,NA
IA,2020-07-04,5,NA
ID,2020-07-04,NA,NA
IL,2020-07-04,NA,NA
IN,2020-07-04,NA,NA
KS,2020-07-04,NA,NA
KY,2020-07-04,NA,NA
LA,2020-07-04,89,NA
MA,2020-07-04,NA,NA
MD,2020-07-04,NA,NA
ME,2020-07-04,0,0
MI,2020-07-04,NA,NA
MN,2020-07-04,NA,NA
MO,2020-07-04,NA,NA
MS,2020-07-04,NA,NA
MT,2020-07-04,NA,NA
NC,2020-07-04,NA,NA
ND,2020-07-04,NA,NA
NE,2020-07-04,0,NA
NH,2020-07-04,NA,NA
NJ,2020-07-04,NA,NA
NM,2020-07-04,NA,NA
NV,2020-07-04,NA,NA
NY,2020-07-04,0,0
OH,2020-07-04,NA,NA
OK,2020-07-04,NA,NA
OR,2020-07-04,NA,NA
PA,2020-07-04,NA,NA
PR,2020-07-04,NA,NA
RI,2020-07-04,0,0
SC,2020-07-04,NA,NA
SD,2020-07-04,NA,NA
TN,2020-07-04,NA,NA
TX,2020-07-04,NA,NA
UT,2020-07-04,NA,NA
VA,2020-07-04,NA,NA
VI,2020-07-04,NA,NA
VT,2020-07-04,NA,NA
WA,2020-07-04,NA,NA
WI,2020-07-04,NA,NA
WV,2020-07-04,NA,NA
WY,2020-07-04,NA,NA
AK,2020-07-03,NA,NA
AL,2020-07-03,NA,NA
AR,2020-07-03,NA,NA
AZ,2020-07-03,47,NA
CA,2020-07-03,NA,NA
CO,2020-07-03,NA,NA
CT,2020-07-03,NA,NA
DC,2020-07-03,NA,NA
DE,2020-07-03,NA,NA
FL,2020-07-03,NA,NA
GA,2020-07-03,NA,NA
HI,2020-07-03,0,NA
IA,2020-07-03,1,NA
ID,2020-07-03,NA,NA
IL,2020-07-03,NA,NA
IN,2020-07-03,NA,NA
KS,2020-07-03,NA,NA
KY,2020-07-03,NA,NA
LA,2020-07-03,80,NA
MA,2020-07-03,NA,NA
MD,2020-07-03,NA,NA
ME,2020-07-03,0,0
MI,2020-07-03,NA,NA
MN,2020-07-03,NA,NA
MO,2020-07-03,NA,NA
MS,2020-07-03,0,0
MT,2020-07-03,NA,NA
NC,2020-07-03,NA,NA
ND,2020-07-03,NA,NA
NE,2020-07-03,0,NA
NH,2020-07-03,NA,NA
NJ,2020-07-03,NA,NA
NM,2020-07-03,NA,NA
NV,2020-07-03,NA,NA
NY,2020-07-03,0,0
OH,2020-07-03,NA,NA
OK,2020-07-03,NA,NA
OR,2020-07-03,NA,NA
PA,2020-07-03,NA,NA
PR,2020-07-03,NA,NA
RI,2020-07-03,0,0
SC,2020-07-03,NA,NA
SD,2020-07-03,NA,NA
TN,2020-07-03,NA,NA
TX,2020-07-03,NA,NA
UT,2020-07-03,NA,NA
VA,2020-07-03,NA,NA
VI,2020-07-03,NA,NA
VT,2020-07-03,NA,NA
WA,2020-07-03,NA,NA
WI,2020-07-03,NA,NA
WV,2020-07-03,NA,NA
WY,2020-07-03,NA,NA
AK,2020-07-02,NA,NA
AL,2020-07-02,NA,NA
AR,2020-07-02,NA,NA
AZ,2020-07-02,47,NA
CA,2020-07-02,NA,NA
CO,2020-07-02,NA,NA
CT,2020-07-02,NA,NA
DC,2020-07-02,NA,NA
DE,2020-07-02,NA,NA
FL,2020-07-02,NA,NA
GA,2020-07-02,NA,NA
HI,2020-07-02,0,NA
IA,2020-07-02,1,NA
ID,2020-07-02,NA,NA
IL,2020-07-02,NA,NA
IN,2020-07-02,NA,NA
KS,2020-07-02,NA,NA
KY,2020-07-02,NA,NA
LA,2020-07-02,67,NA
MA,2020-07-02,0,0
MD,2020-07-02,NA,NA
ME,2020-07-02,0,0
MI,2020-07-02,NA,NA
MN,2020-07-02,NA,NA
MO,2020-07-02,NA,NA
MS,2020-07-02,0,0
MT,2020-07-02,NA,NA
NC,2020-07-02,NA,NA
ND,2020-07-02,NA,NA
NE,2020-07-02,0,NA
NH,2020-07-02,NA,NA
NJ,2020-07-02,NA,NA
NM,2020-07-02,NA,NA
NV,2020-07-02,NA,NA
NY,2020-07-02,0,0
OH,2020-07-02,NA,NA
OK,2020-07-02,NA,NA
OR,2020-07-02,NA,NA
PA,2020-07-02,NA,NA
PR,2020-07-02,NA,NA
RI,2020-07-02,0,0
SC,2020-07-02,NA,NA
SD,2020-07-02,NA,NA
TN,2020-07-02,NA,NA
TX,2020-07-02,NA,NA
UT,2020-07-02,NA,NA
VA,2020-07-02,NA,NA
VI,2020-07-02,NA,NA
VT,2020-07-02,NA,NA
WA,2020-07-02,NA,NA
WI,2020-07-02,NA,NA
WV,2020-07-02,NA,NA
WY,2020-07-02,NA,NA
AK,2020-07-01,NA,NA
AL,2020-07-01,NA,NA
AR,2020-07-01,NA,NA
AZ,2020-07-01,54,NA
CA,2020-07-01,NA,NA
CO,2020-07-01,NA,NA
CT,2020-07-01,NA,NA
DC,2020-07-01,NA,NA
DE,2020-07-01,NA,NA
FL,2020-07-01,NA,NA
GA,2020-07-01,NA,NA
HI,2020-07-01,1,NA
IA,2020-07-01,4,NA
ID,2020-07-01,NA,NA
IL,2020-07-01,NA,NA
IN,2020-07-01,NA,NA
KS,2020-07-01,NA,NA
KY,2020-07-01,NA,NA
LA,2020-07-01,69,NA
MA,2020-07-01,NA,NA
MD,2020-07-01,NA,NA
ME,2020-07-01,0,0
MI,2020-07-01,NA,NA
MN,2020-07-01,NA,NA
MO,2020-07-01,NA,NA
MS,2020-07-01,0,0
MT,2020-07-01,NA,NA
NC,2020-07-01,NA,NA
ND,2020-07-01,NA,NA
NE,2020-07-01,0,NA
NH,2020-07-01,NA,NA
NJ,2020-07-01,NA,NA
NM,2020-07-01,NA,NA
NV,2020-07-01,NA,NA
NY,2020-07-01,0,0
OH,2020-07-01,NA,NA
OK,2020-07-01,NA,NA
OR,2020-07-01,NA,NA
PA,2020-07-01,0,NA
PR,2020-07-01,NA,NA
RI,2020-07-01,0,0
SC,2020-07-01,NA,NA
SD,2020-07-01,NA,NA
TN,2020-07-01,NA,NA
TX,2020-07-01,NA,NA
UT,2020-07-01,NA,NA
VA,2020-07-01,NA,NA
VI,2020-07-01,NA,NA
VT,2020-07-01,NA,NA
WA,2020-07-01,NA,NA
WI,2020-07-01,NA,NA
WV,2020-07-01,NA,NA
WY,2020-07-01,NA,NA
AK,2020-06-30,NA,NA
AL,2020-06-30,NA,NA
AR,2020-06-30,NA,NA
AZ,2020-06-30,56,NA
CA,2020-06-30,NA,NA
CO,2020-06-30,NA,NA
CT,2020-06-30,NA,NA
DC,2020-06-30,NA,NA
DE,2020-06-30,NA,NA
FL,2020-06-30,NA,NA
GA,2020-06-30,NA,NA
HI,2020-06-30,1,NA
IA,2020-06-30,8,NA
ID,2020-06-30,NA,NA
IL,2020-06-30,NA,NA
IN,2020-06-30,NA,NA
KS,2020-06-30,NA,NA
KY,2020-06-30,NA,NA
LA,2020-06-30,80,NA
MA,2020-06-30,NA,NA
MD,2020-06-30,NA,NA
ME,2020-06-30,NA,NA
MI,2020-06-30,NA,NA
MN,2020-06-30,NA,NA
MO,2020-06-30,NA,NA
MS,2020-06-30,NA,NA
MT,2020-06-30,NA,NA
NC,2020-06-30,NA,NA
ND,2020-06-30,NA,NA
NE,2020-06-30,0,NA
NH,2020-06-30,NA,NA
NJ,2020-06-30,NA,NA
NM,2020-06-30,NA,NA
NV,2020-06-30,NA,NA
NY,2020-06-30,0,0
OH,2020-06-30,NA,NA
OK,2020-06-30,NA,NA
OR,2020-06-30,NA,NA
PA,2020-06-30,0,NA
PR,2020-06-30,NA,NA
RI,2020-06-30,0,0
SC,2020-06-30,NA,NA
SD,2020-06-30,NA,NA
TN,2020-06-30,NA,NA
TX,2020-06-30,NA,NA
UT,2020-06-30,NA,NA
VA,2020-06-30,NA,NA
VI,2020-06-30,NA,NA
VT,2020-06-30,NA,NA
WA,2020-06-30,NA,NA
WI,2020-06-30,NA,NA
WV,2020-06-30,NA,NA
WY,2020-06-30,NA,NA
AK,2020-06-29,NA,NA
AL,2020-06-29,NA,NA
AR,2020-06-29,NA,NA
AZ,2020-06-29,63,NA
CA,2020-06-29,NA,NA
CO,2020-06-29,NA,NA
CT,2020-06-29,NA,NA
DC,2020-06-29,NA,NA
DE,2020-06-29,NA,NA
FL,2020-06-29,NA,NA
GA,2020-06-29,NA,NA
HI,2020-06-29,0,NA
IA,2020-06-29,13,NA
ID,2020-06-29,NA,NA
IL,2020-06-29,NA,NA
IN,2020-06-29,NA,NA
KS,2020-06-29,NA,NA
KY,2020-06-29,NA,NA
LA,2020-06-29,37,NA
MA,2020-06-29,NA,NA
MD,2020-06-29,NA,NA
ME,2020-06-29,NA,NA
MI,2020-06-29,NA,NA
MN,2020-06-29,NA,NA
MO,2020-06-29,NA,NA
MS,2020-06-29,NA,NA
MT,2020-06-29,NA,NA
NC,2020-06-29,NA,NA
ND,2020-06-29,NA,NA
NE,2020-06-29,0,NA
NH,2020-06-29,NA,NA
NJ,2020-06-29,NA,NA
NM,2020-06-29,NA,NA
NV,2020-06-29,NA,NA
NY,2020-06-29,0,0
OH,2020-06-29,NA,NA
OK,2020-06-29,NA,NA
OR,2020-06-29,NA,NA
PA,2020-06-29,0,NA
PR,2020-06-29,NA,NA
RI,2020-06-29,0,0
SC,2020-06-29,NA,NA
SD,2020-06-29,NA,NA
TN,2020-06-29,NA,NA
TX,2020-06-29,NA,NA
UT,2020-06-29,NA,NA
VA,2020-06-29,NA,NA
VI,2020-06-29,NA,NA
VT,2020-06-29,NA,NA
WA,2020-06-29,NA,NA
WI,2020-06-29,NA,NA
WV,2020-06-29,NA,NA
WY,2020-06-29,NA,NA
AK,2020-06-28,NA,NA
AL,2020-06-28,NA,NA
AR,2020-06-28,NA,NA
AZ,2020-06-28,29,NA
CA,2020-06-28,NA,NA
CO,2020-06-28,NA,NA
CT,2020-06-28,NA,NA
DC,2020-06-28,NA,NA
DE,2020-06-28,NA,NA
FL,2020-06-28,NA,NA
GA,2020-06-28,NA,NA
HI,2020-06-28,1,NA
IA,2020-06-28,6,NA
ID,2020-06-28,NA,NA
IL,2020-06-28,NA,NA
IN,2020-06-28,NA,NA
KS,2020-06-28,NA,NA
KY,2020-06-28,NA,NA
LA,2020-06-28,49,NA
MA,2020-06-28,NA,NA
MD,2020-06-28,NA,NA
ME,2020-06-28,NA,NA
MI,2020-06-28,NA,NA
MN,2020-06-28,NA,NA
MO,2020-06-28,NA,NA
MS,2020-06-28,NA,NA
MT,2020-06-28,NA,NA
NC,2020-06-28,NA,NA
ND,2020-06-28,NA,NA
NE,2020-06-28,1,NA
NH,2020-06-28,NA,NA
NJ,2020-06-28,NA,NA
